frame,particle,x,y
328,3,408.73285172734427,221.17738359201775
329,3,408.04880604835694,222.2542855004117
330,3,409.0332977750686,220.20534897896982
331,3,408.2219232838804,216.94872780382812
332,3,407.449600945906,215.97413538279633
333,3,405.9336156056253,217.53190685014366
334,3,403.56127249645283,213.68478829064296
335,3,402.5112517580872,210.782841068917
336,3,403.9487495190458,208.61862254713353
337,3,404.579340484704,206.75431068732618
338,3,408.35447090980085,206.74174150722374
339,3,410.579809898394,201.13995411340545
340,3,410.17794105227597,199.94054556203022
341,3,411.0338391625416,202.3694717195488
342,3,410.2193642319825,203.11680012941844
343,3,406.4075130765573,202.77167538437152
344,3,404.76659673310354,203.554098606324
345,3,402.31452142804994,203.62035482222385
346,3,402.86172168491726,201.14203500919191
347,3,401.0638661710037,199.8725650557621
348,3,400.48597371917907,199.30023623209803
349,3,401.8868624420402,199.2760432766615
350,3,402.5663425345044,200.2466279799247
351,3,405.68291392730293,197.32592760522934
352,3,404.6931745524297,194.28564578005114
353,3,404.40112948109345,192.0184154526109
354,3,405.21162556618015,191.14762623720853
355,3,405.22910140148394,190.36834295136026
356,3,405.89409643983777,185.40258374643233
357,3,404.75720029539673,182.97201936489702
358,3,403.29973163368,181.11422341496143
359,3,399.696287279367,179.15200852099818
360,3,399.16420622302974,178.12885154061624
361,3,399.81174168297457,180.59365949119373
362,3,400.8907117008444,182.6259750703659
363,3,401.8043843507481,181.01912152972238
364,3,404.62274573517465,181.88740861088547
365,3,404.3394607843137,182.70661764705883
366,3,402.7944015444015,180.49694337194336
367,3,402.37799199411813,179.0117637447921
368,3,404.5467158553212,179.49137861897506
369,3,405.8855134320864,181.25014645577036
370,3,403.9704943557805,181.24398598676527
371,3,401.36161616161615,179.8196127946128
372,3,399.01873782041673,179.41770349272971
373,3,398.74217573884795,180.49282941129863
374,3,399.50623574144487,178.4361216730038
375,3,400.02759415833975,181.28547271329745
376,3,398.91241676459066,179.6954954954955
377,3,399.79426563373534,178.469371455954
378,3,399.73777263714476,177.69266358228685
379,3,402.6222974088133,176.8888430434065
380,3,402.2209603340292,178.36133611691022
381,3,402.73236272878535,177.2345257903494
382,3,402.5012093313568,174.84676601388782
383,3,401.2829501295337,170.82504857512953
384,3,400.6829982908765,172.7438756409213
385,3,401.00687095245615,175.8899857842363
386,3,399.21983808850115,177.628546726401
387,3,397.3093549476528,176.8433806146572
388,3,399.43029208069856,173.75376392652817
389,3,399.6107818007049,174.53892983018264
390,3,398.07658259562385,172.53424085518623
391,3,397.1466759243187,172.8151362610658
392,3,397.5184322544374,169.78620191149307
393,3,398.86476220621984,164.7993194587323
394,3,399.4490341497068,159.33140738185583
395,3,398.82405492596575,159.22954752254114
396,3,398.4640006651147,162.32873295643498
397,3,396.85371598046055,163.75924633635728
398,3,396.4515935057126,167.32136414397388
399,3,395.52269918431244,167.87797643569252
400,3,397.49910218041896,168.2577169730654
401,3,399.07267111038857,170.14233457974314
402,3,399.91292066822695,167.82293600193688
403,3,398.76248860906304,166.96363184491756
404,3,397.8696806304438,168.0714226462049
405,3,394.41564733915806,166.55266084193804
406,3,394.1015789918095,166.66224774128176
407,3,395.97101217168483,166.1249199231262
408,3,395.44157894736844,162.59938596491227
409,3,395.9045458436778,163.44987586679224
410,3,395.5571093546426,164.2974029358117
411,3,396.431016775077,162.40611092091748
412,3,397.04920180106427,160.4501841997544
413,3,391.57313386559184,159.0427873808232
414,3,388.21159912642565,160.8887810402006
415,3,386.6746768312894,161.3328637719589
416,3,386.6043102066976,164.42981893927256
417,3,383.6963746223565,164.42440562196242
418,3,380.6133756407127,163.88398014807584
419,3,377.3529327815042,165.03539317825033
420,3,376.0976713628732,164.5874881378203
421,3,375.8918340224454,165.58800945067927
422,3,374.6262356001486,164.83463396506875
423,3,372.3590550029257,165.61263897015797
424,3,370.5921787709497,161.88238753307851
425,3,367.56811777965623,160.42511975204283
426,3,367.7792786797977,161.49807026883153
427,3,365.88093560659433,164.66499929547697
428,3,364.1352900552486,164.87078729281768
429,3,362.29584775086505,168.51806228373704
430,3,363.1646130150173,170.8188294185599
431,3,359.38370565045994,175.18964281447856
432,3,362.4119770515052,177.3196029136853
433,3,363.3427352779307,175.4221931755641
434,3,362.1353122337986,178.0824323438831
435,3,360.44330214232946,180.50461708938684
436,3,358.0520636468939,180.64701578979455
437,3,356.22095350206,181.105238375515
438,3,352.86200615539224,181.00847936687393
439,3,352.7207313294081,180.49693213511
440,3,352.0680625113136,179.58070355397334
441,3,349.4930255524009,180.14979632144178
442,3,351.30375896700144,178.35632711621233
443,3,349.00447154471544,179.07288037166086
444,3,348.51358662240256,180.82915283413254
445,3,347.42880451835583,182.37721995607154
446,3,348.58079876197843,183.23945003273616
447,3,349.7934286400769,182.50258289283997
448,3,349.96615458473354,184.99573931829093
449,3,350.5884659894561,185.73974540311173
450,3,351.7852503079852,187.16726397132936
451,3,351.3232011099199,191.63252822097496
452,3,352.33317304802546,192.84973252389253
453,3,350.5165291744445,192.19967483591256
454,3,348.92158877939664,193.45372105676802
455,3,349.16928293356773,194.39275398719076
456,3,347.9702528507685,196.38355230540407
457,3,347.0956724116241,196.71222795320165
458,3,346.2429855789537,197.00036203463463
459,3,346.7294602340578,196.70288989730116
460,3,343.65055810052263,197.06768178592168
461,3,343.321608040201,195.19578662543486
462,3,339.38158416964336,195.39728978851278
463,3,338.22892206029854,195.49182842645584
464,3,337.1908736444499,198.42366272694042
465,3,338.12682652678905,198.80004995628826
466,3,336.2013118338344,199.89330418147034
467,3,333.7202429622708,201.3442938909006
468,3,333.28825824314123,199.09451296249685
469,3,333.790794466887,199.26196596890685
470,3,330.92980205278593,199.39968230694038
471,3,327.1742926331889,197.33934488911547
472,3,326.1488959375381,197.87355129925584
473,3,327.2772989436848,200.49445920549545
474,3,330.895012187147,200.9705724986624
475,3,334.09262281244725,201.56322097799787
476,3,335.3384078464408,203.59413923822132
477,3,337.24908839431663,204.45963787250093
478,3,339.42824059183016,205.2728208427147
479,3,342.29860706187236,204.7949465500486
480,3,339.78491720662345,206.19696424286056
481,3,337.4819284526815,207.7152884674589
482,3,334.51824041048746,207.1748951880358
483,3,333.23817201312056,209.78056374047924
484,3,332.22812440855466,212.90164658381175
485,3,334.408307258114,215.29259463770782
486,3,335.55847136919164,217.52360568273465
487,3,338.4738081954002,217.6719360238051
488,3,335.50053995680344,222.19960403167747
489,3,333.7056277056277,222.8300556586271
490,3,333.16992114156966,220.56233571160345
491,3,331.7633280468464,219.59271684762717
492,3,331.4059985840252,219.73868829246317
493,3,333.0530498836909,220.75458774877228
494,3,334.7233476171926,220.57356187508117
495,3,333.72614937306923,219.77073111636076
496,3,333.48619237069977,220.02059443014275
497,3,333.8099153419819,218.66258602838175
498,3,334.87268090532353,218.50392094357667
499,3,333.2757971593178,220.37687524955794
500,3,330.85494710640944,222.84598630989422
501,3,331.79375157153635,221.7036082474227
502,3,333.9149383829276,225.56176735798016
503,3,331.56770895971135,226.3269993986771
504,3,330.4877738772546,227.8286527054836
505,3,326.9091420358683,228.86177591701556
506,3,327.1572094210762,229.37914086934322
507,3,328.09151357279956,231.96380586783658
508,3,327.3827002872646,232.91803383338652
509,3,325.65191095097157,232.733689357869
510,3,324.61352203367096,232.24314172647394
511,3,323.0195254237288,230.86786440677966
512,3,319.04982492394237,230.35445726422134
513,3,315.7290071545124,231.68275385967115
514,3,313.8869320413775,233.11490113919078
515,3,311.73967417021566,235.65267356181977
516,3,310.5101699637782,236.63220952911675
517,3,311.13332371401776,237.106269388933
518,3,311.77866487755784,236.91378731969138
519,3,311.58963372494816,235.67083621285417
520,3,312.0076648961205,236.8929603980367
521,3,312.0060880741392,241.10593249002233
522,3,312.26475380800565,242.57825008855826
523,3,311.2957767386625,242.08943813553032
524,3,310.7934964070552,242.84299920156784
525,3,307.79670247687255,241.83795881826322
526,3,307.19661482730623,241.14371369683343
527,3,304.75560244470313,244.68895518044238
528,3,307.69548928517906,245.86490334182525
529,3,309.2137032238397,245.18314152884687
530,3,310.3919340309057,243.82731619430393
531,3,309.85697800705947,240.81468911213685
532,3,312.0144119646499,240.9231135282121
533,3,314.43215017064847,243.7972013651877
534,3,317.1646852709298,242.19703416343387
535,3,317.7144761396961,241.5958411090376
536,3,319.2970619516086,240.63088274395108
537,3,320.89125545707105,240.92928958856993
538,3,321.64167154852566,242.67460782399272
539,3,321.07745030843046,244.20836189170666
540,3,319.63936724068884,246.04291816846882
541,3,319.2638520678685,245.54579798515377
542,3,316.4020501138952,245.83244003751844
543,3,314.0984538126074,245.67391304347825
544,3,314.3751449423641,248.0867607939431
545,3,312.86411565753696,247.80383314543406
546,3,311.9905301721158,246.22015621759869
547,3,308.7872396519905,246.8347614025837
548,3,306.9387383602885,248.78134845620667
549,3,307.2621198538032,248.79953106682296
550,3,307.71225600849823,252.54687292524233
551,3,309.31017946668607,255.46210855191455
552,3,310.1912868931678,256.01271280945656
553,3,309.75356125356126,259.99467686309794
554,3,310.7531217863964,260.27692081680624
555,3,311.4946541103165,258.95440062309706
556,3,312.5364024121194,254.76687748198265
557,3,313.3572950703225,252.2976275039068
558,3,314.0055629728527,250.9821984868714
559,3,313.3517811263107,252.34705923199778
560,3,313.7960137256334,255.22377162882384
561,3,313.7223934073809,257.2898602651379
562,3,312.5431318874149,255.51912683371938
563,3,311.34479174400474,256.7931546514218
564,3,310.15196770938445,257.2684830137908
565,3,305.53862691701306,259.1775834886054
566,3,307.2133921469376,260.67604309783786
567,3,303.5889163430992,262.88436286621953
568,3,302.500341504136,264.1738635501252
569,3,302.59688058265766,267.0616325408822
570,3,304.04775302852676,271.90824540836263
571,3,305.2743276649936,277.19394711214323
572,3,304.4677664423703,280.87113812314595
573,3,302.0457577898124,280.901891531277
574,3,305.21669317579335,279.49852306294025
575,3,306.5134984025559,280.8455271565495
576,3,304.6366039247097,283.2531037244694
577,3,303.8996817820207,283.1601431980907
578,3,301.05071584566855,285.25487341260214
579,3,300.71372356123953,287.47434005574684
580,3,301.7367540858989,286.00098821740784
581,3,305.61666930504987,285.4574956466677
582,3,307.4502140030687,283.90212387951226
583,3,305.55093844133773,286.30902911871476
584,3,306.455055729292,287.3083152914762
585,3,307.7460737179487,285.2778846153846
586,3,306.2705747877204,285.7304049640758
587,3,303.4695867396685,285.01350033750845
588,3,300.50535232961107,286.22911051212935
589,3,300.8684730231456,286.7991942491508
590,3,302.4188123591889,289.6028323141294
591,3,300.15717446529544,291.24239940998115
592,3,300.1937776373974,293.90808591282376
593,3,300.2855912968615,294.48939500665256
594,3,303.31582511851906,298.529761456844
595,3,305.83684210526314,300.32662090007625
596,3,306.25893635571055,299.9953237695173
597,3,306.4449931190804,299.85210070428235
598,3,307.66345723242273,302.1139722346619
599,3,307.98412320393743,307.75922838771135
600,3,311.8569224836097,307.12263787119167
601,3,311.0944733469049,308.07290959813014
602,3,308.18790334684076,310.66914302866576
603,3,306.7890650809382,313.5317145688801
604,3,304.50505129002175,314.6677805408766
605,3,301.1006658832746,315.8744222483353
606,3,299.3706085698207,317.114076694268
607,3,301.5777098718275,316.9318394024276
608,3,301.07904490992155,315.74191880010346
609,3,302.23385986229243,315.85475901174567
610,3,303.3047203362431,315.94827028774654
611,3,302.2370444410272,315.8660618176226
612,3,302.6191178754465,317.76766578661284
613,3,302.06723844971276,320.32915284408125
614,3,301.58862640801,317.4048811013767
615,3,299.854825428195,315.5102931488801
616,3,298.4482992620239,313.20069556366104
617,3,297.16518082422203,312.88124474348194
618,3,298.17645102278397,308.11965740894726
619,3,300.3313675213675,307.7234188034188
620,3,301.5169078061911,305.9173956931359
621,3,300.6740066628748,305.91460144633135
622,3,302.4298306657388,307.3038738111807
623,3,302.39735470941883,306.7815631262525
624,3,300.93949173053653,308.8626058894716
625,3,297.84679251194484,309.7614161510143
626,3,294.07147535614865,309.2607663337154
627,3,293.54539374686505,309.9098812907541
628,3,293.8755491652688,308.5792794951673
629,3,292.9417199715707,310.3526810392482
630,3,292.0860963836354,311.8709345572525
631,3,290.6682235592147,310.5405319822673
632,3,290.0564431955038,309.7079887595343
633,3,291.97332590174375,311.1523210446692
634,3,293.32936507936506,311.69223137973137
635,3,292.28782920367775,310.7872837774661
636,3,290.75019564877135,311.8545938331507
637,3,288.7016919671094,312.5314674256799
638,3,287.64764193451487,318.2399369179934
639,3,285.8380754475703,322.6442615089514
640,3,284.4365607923497,323.06360997267757
641,3,282.6742924528302,321.9842767295597
642,3,282.2667489711934,321.2106172839506
643,3,282.7848396971162,324.95754792975674
644,3,282.1522105432079,324.6026638850999
645,3,280.5163288288288,325.3158783783784
646,3,279.6608674737433,323.69429968732464
647,3,282.6916188830414,324.26109496504597
648,3,283.59255599472993,325.4479578392622
649,3,282.94784158095086,329.8838584271483
650,3,282.95944122549406,329.8094293197873
651,3,284.01574189526184,329.56982543640896
652,3,283.57965343767466,331.33402539327636
653,3,283.72720539828833,331.4192725477288
654,3,281.6259406442885,326.8966770947831
655,3,278.4136412727424,325.0324831768713
656,3,275.9678611325943,326.02156913293805
657,3,277.922110757687,325.81983524997963
658,3,280.0011013215859,327.5095730260928
659,3,282.18064784053155,327.64468438538205
660,3,283.6953907815631,329.5864529058116
661,3,284.74717594473793,332.45290532303943
662,3,287.91191502954797,333.5023159239738
663,3,284.7563301031572,333.5625976867771
664,3,283.1857379767828,331.1428689883914
665,3,282.2542603408273,331.19921593727497
666,3,281.1387388884273,329.059898645842
667,3,279.3392486149584,328.5058864265928
668,3,279.97618045619055,327.6512078107903
669,3,281.2695443233502,325.54089075774476
670,3,281.2624786949111,326.9469198928658
671,3,281.04202677512285,329.3304524656838
672,3,280.99950839819746,329.27152806226957
673,3,281.86486486486484,329.860970480567
674,3,281.06277805239745,330.1590871642775
675,3,280.65398075240597,331.9366579177603
676,3,278.7248278123975,333.65718268284684
677,3,280.13804799457307,333.5209022301365
678,3,282.1229875518672,335.3573443983403
679,3,281.2931449937682,334.7008724553386
680,3,277.0753511058784,334.3523673366412
681,3,276.86955040871936,332.4256641689373
682,3,276.2541538461538,331.04483516483515
683,3,276.81679582210245,331.60908018867923
684,3,276.8206707734428,335.04893908281997
685,3,276.2028073160357,332.7010633772863
686,3,275.2916078691791,331.61924130488916
687,3,273.97626726205243,331.915488299016
688,3,271.7469414566056,330.0299696198374
689,3,272.51217121385395,330.54411043947067
690,3,272.4727478852359,329.6005930060173
691,3,269.98818242343543,327.7159620505992
692,3,267.5551401869159,327.73976210705183
693,3,269.539837398374,328.57894736842104
694,3,270.5620948924034,329.1891798461671
695,3,273.57567567567565,331.82353966870096
696,3,272.4357589783149,332.007456929802
697,3,270.09673047602917,329.1588175503981
698,3,270.7816597580577,326.44547838592337
699,3,269.66637931034484,327.07706896551724
700,3,269.4059613038173,330.6256754401255
701,3,269.16812284882184,332.20695437295916
702,3,268.60058360597753,331.82085064992486
703,3,265.9072247400693,333.85115080423
704,3,267.4175006415191,334.10495252758534
705,3,268.43074594979527,333.9528217909916
706,3,270.4460131415379,333.50150950097674
707,3,272.8960843373494,331.48343373493975
708,3,273.9569381841597,330.20259175788794
709,3,269.89404873079206,330.97020120553526
710,3,270.23617741515494,329.30431386164395
711,3,268.98823735955057,325.869294241573
712,3,267.1693989071038,324.8491629803105
713,3,263.6716297425778,325.47179119203514
714,3,266.91653584510726,325.0627071341357
715,3,267.09082389026156,323.935077106586
716,3,264.79382988100485,320.61507271925956
717,3,263.97682632667124,319.4325465196416
718,3,262.7907618062737,321.7179420889349
719,3,261.80668158832793,321.183950924314
720,3,259.92251318259,320.7787112342479
721,3,261.59340371695316,316.71145624291074
722,3,259.02650602409636,316.12151462994836
723,3,255.8541996830428,313.76166578622997
724,3,257.87775585485116,312.50090074633266
725,3,255.79254629982472,314.050377257831
726,3,253.0050834533593,315.15978988392783
727,3,253.19348145586582,316.25235583988933
