frame,particle,x,y
77,43,434.93947277141865,81.85587929240374
77,9,446.19498853008645,100.73301570495853
77,33,336.0576563084987,198.27020377600684
78,0,264.20910714285714,8.120535714285715
78,43,434.69958921235934,81.90551884265048
78,9,446.0479595395884,100.9993024066969
78,33,335.4244437064098,195.17059670098527
79,0,264.61724974021473,9.187391756148251
79,43,434.839298123697,81.96629603891591
79,9,446.94013000342113,100.23554567225453
79,33,337.8360465116279,191.8289534883721
80,0,264.92006363094055,10.047126665341022
80,43,435.13015267175575,81.17862595419848
80,9,446.83795411089864,100.07393244104526
80,33,336.9781896854169,191.48169804701206
81,0,264.99458120452084,10.07803065490014
81,43,435.13374777975133,81.28063943161634
81,9,447.3890591480233,99.87526815813669
81,33,338.35289957567187,188.6952414629218
82,9,452.374936921783,87.22237174095879
82,33,338.4222822258746,184.8395163183846
83,43,435.82529176101724,80.78923532485629
83,9,452.27099364335896,87.15991970558716
83,33,338.1047573568913,183.0520503790366
84,0,265.8085381630013,11.957956015523934
84,43,434.9828068772491,81.68072770891644
84,9,452.44301306137055,87.19574163535516
84,33,338.6867113445632,180.09859325001509
85,0,264.7781903459058,10.147156537033418
85,43,435.42967426096783,81.5241950668424
85,9,452.52149740548555,87.22442550037064
85,33,338.43554629353974,178.0629353974397
86,0,270.55386597938144,21.774742268041237
86,43,434.6738794435858,81.8257341576507
86,9,452.5644494550921,86.85945133408492
86,33,338.38730644236284,175.87580449882114
87,0,264.23123508900716,9.222609653147366
87,43,435.51470890763215,81.56511005965851
87,9,446.55078779751926,100.34009386523634
87,33,338.2187877741323,172.26167040810452
88,0,270.6950162513543,21.431744312026
88,43,434.84148763314676,81.93663116085936
88,9,445.9992356201032,100.67341868908848
88,33,338.7249392561211,169.63341847859945
89,0,264.7614068441065,10.334410646387834
89,43,434.59477971121805,81.75009255831174
89,9,446.23984227670155,100.48431338933653
89,33,337.82222356641665,170.56079119283814
90,43,434.86122518822725,81.59411362080766
90,9,452.52392468474693,87.7175678010019
90,33,339.88009996875974,167.49259606373008
91,0,264.85097106619105,10.075307173999207
91,43,434.31846619576186,82.20100908173562
91,9,446.34954110525285,100.730326108182
91,33,339.6835535006605,164.3407529722589
92,43,434.51204028021016,82.52539404553416
92,9,445.9645491803279,100.78586065573771
92,33,340.8510991565385,160.68300458258616
93,0,269.43397813288476,19.695822820297167
93,43,434.1308016877637,82.75527426160338
93,33,341.0834516805302,160.06160816933794
94,43,434.65795525820613,81.44428183148652
94,33,339.21780198565915,158.85700496414782
95,0,265.14704159343876,10.164421011521188
95,43,434.258956747726,81.9935028772972
95,9,446.55487684729064,100.41694581280788
95,33,337.4824824172962,160.32697317009638
96,43,433.8648119122257,82.51567398119123
96,33,338.9033337542619,155.24409647682788
97,0,265.1880341880342,10.190327287888262
97,9,446.0283036909543,100.35016255498184
97,33,339.586580820061,150.5404947475432
98,0,270.46110815130527,20.930474160895045
98,43,434.8945389790265,81.8765334388603
98,9,446.52550109148643,100.2446914070252
98,33,339.13924734815214,145.203702452537
99,43,434.1207468879668,82.24128630705394
99,9,446.4381107491857,100.44421824104235
99,33,337.7443315665489,140.36182273262662
100,0,264.12809759817003,9.145634769348074
100,43,433.67628705148206,82.7482449297972
100,33,341.5145523217063,136.1438198918759
101,0,264.9127842790903,9.945020975932877
101,43,433.2459881756757,83.58171452702703
101,9,446.42425505313605,100.39695769952073
101,33,345.18477417352165,134.8641160949868
102,0,264.8349392542941,9.877670716380393
102,43,434.4309315286624,81.91958598726114
102,33,343.2177388656262,129.92143129044538
103,0,264.91931765790684,10.099585062240664
103,43,433.97968305566843,82.21028037383178
103,9,446.515186689882,100.4919713677694
103,33,341.45390657296406,126.62976436544027
104,43,434.45456471086635,81.88349925863164
104,9,446.4169656045579,100.31441232327495
104,33,337.26209322779243,121.12800831534341
105,0,265.0709034858904,10.225752904908703
105,43,434.85598065083553,81.55101143359718
105,9,446.36185819070903,100.33340742387198
105,33,337.50858754165597,117.86772622404511
106,43,435.0792429284526,81.87874376039933
106,9,446.49375278893353,100.28134761267292
106,33,337.72842273819055,119.31232986389111
107,43,434.5268793706294,82.00721153846153
107,9,446.2698722113927,100.2583928958198
107,33,340.85385878489325,117.50712989369977
108,0,264.7492197949175,9.119037004012483
108,9,452.08537158984007,86.95296331138287
108,33,341.54955570745045,116.5240943267259
109,43,434.9089026915114,81.90683229813665
109,9,452.55970149253733,87.6327148043566
109,33,347.16227801592163,113.11888723646226
110,0,265.08874764595106,10.237994350282486
110,9,452.46020332258865,87.20332258864369
110,33,349.3345362684951,108.08787441356911
111,43,434.75005524861876,81.6967955801105
111,9,452.2213504517356,87.66405135520685
111,33,350.65452130183127,105.04279343391214
112,43,434.19008630227927,82.00154901526886
112,9,446.1201346517989,100.5878392594151
112,33,349.5692529512481,103.8762728665405
113,0,264.79040178571427,9.340625
113,43,434.9201601507301,81.96632124352331
113,9,446.82512953367876,100.228195164076
113,33,346.02222222222224,99.90746965452848
114,0,265.02569644572526,10.013928914505282
114,43,434.02781706742104,82.75365393682225
114,33,343.9238315594632,98.58010180472004
114,9,446.18362338241855,100.72512271307453
115,0,264.17470923038854,8.185597624350407
115,43,434.7738927738928,81.73574909938546
115,33,343.4629215667217,95.1407328214598
115,9,446.33420308762777,100.75364209610785
116,43,435.10496613995485,81.90112866817155
116,33,342.40546026590886,90.99797016137217
116,9,446.1812319323994,100.59728708027573
117,43,434.85613796233264,82.0117994100295
117,33,345.8047331418952,89.11139716803643
118,43,434.684407971864,81.75052754982416
118,33,346.2032790084903,86.22025958817215
118,9,447.04742662696725,100.21310080816674
119,0,265.54285294980923,11.056354564132668
119,33,348.5328551300115,81.9521583194569
119,43,436.072151341839,80.97052353717554
120,33,351.81783111873125,78.4704243463352
120,43,435.19634015069965,81.73218514531754
120,9,446.4558362915014,100.69555230737106
121,33,352.1339227949105,78.66853569117964
121,43,434.8882592928377,82.0342248413418
121,9,446.29888209238555,100.44357730436617
122,0,264.8464331482273,10.543998291328492
122,33,354.9058847864309,77.46861102492502
122,43,434.05340017436794,82.70749782040104
122,9,446.05635042923177,100.66629980189302
123,33,354.0929971988796,78.28347338935575
123,43,434.8333333333333,81.9498132586368
123,9,446.4167523124358,100.20554984583761
124,0,264.8335832083958,9.451060184193619
124,33,353.177125611406,77.85378291185347
124,43,434.8328056984567,81.89275821131777
124,9,446.52827235374684,100.75640774799452
125,0,264.94352736750653,9.961772371850564
125,33,354.28160860126127,74.63434301664427
125,43,434.9485172981878,81.81816309719935
125,9,446.3151219512195,100.78965853658536
126,0,265.1187380089533,10.266680878277553
126,33,355.8591171617162,74.89511138613861
126,43,434.8228634850166,81.9496115427303
127,33,354.51632896305125,77.46030989272944
127,43,433.93679511278197,82.7220394736842
127,9,446.538390164695,100.36627232660635
128,0,264.8741230707557,10.093004610142312
128,33,355.32111931455654,76.04502780056512
128,43,434.79569486404836,81.83893504531721
129,0,264.7040139616056,9.111169284467714
129,33,351.21448467966576,70.59784122562674
129,43,434.6120751988431,81.8797903109183
130,33,348.5067567567568,67.41291291291292
130,43,435.7686405665945,81.17430651190242
130,9,446.83285457809694,100.21992818671454
131,0,264.43001940910074,9.392279491050248
131,33,346.55548147442613,63.75035717687399
131,43,434.74842899036446,81.74235441977378
132,33,345.90065623422515,64.04634023220595
132,43,434.7379250595625,82.07429066493394
132,9,447.11761182108626,100.14217252396166
133,0,264.7441741357234,10.256594110115238
133,33,346.053603202847,62.65513790035587
133,43,434.60812270468784,81.7545906243249
134,0,265.0365137101287,10.215025181869054
134,33,346.9571917808219,60.353751556662516
134,43,434.93667880322937,81.88222257400665
134,9,446.3872499640236,100.39818678946611
135,0,265.4396206533193,10.496311907270812
135,33,347.4653353428787,56.875470987189146
135,43,435.129407351838,81.08627156789197
135,9,446.5832498497295,100.18012422360249
136,0,265.0823483820965,10.077116837822128
136,33,346.97551771744133,52.59769903359411
136,43,434.9097442754471,81.67491225137891
136,9,446.25818057221176,100.31317457598081
137,0,269.64449585502217,19.8752650857914
137,33,348.48540732594535,48.61111581084511
137,43,434.95971563981044,81.55465047393365
137,9,446.3399722093562,100.31387988266172
138,0,269.7209701652715,19.928525434642626
138,33,347.91861355802376,44.92646495595557
138,43,434.888138256088,81.82388059701492
138,9,446.329664477188,100.340671045624
139,0,265.0070444583594,10.068252974326864
139,33,345.27303619408883,44.78409988936305
139,43,435.10052199850855,81.70126771066369
139,9,447.2328727272727,100.10341818181818
140,33,348.26556820935303,45.881996607705354
140,43,434.82350396539294,81.75702956020187
140,9,446.9770567472169,99.98778169970133
141,0,270.4738447102979,21.22495894909688
141,33,349.394820650352,46.9757794166946
141,43,435.2617583768829,81.30956040577928
141,9,446.56721716314246,100.44837166229357
142,0,264.488034671189,9.345769738081778
142,33,347.7482189726284,52.55989876265467
142,43,433.9510396975425,82.50756143667297
142,9,446.5855823863636,100.1885653409091
143,0,264.89254829806805,10.21048758049678
143,33,348.1335884076848,56.47085639856724
143,43,434.21971291866026,82.14488038277511
143,9,447.00871199180045,100.15664502903998
144,0,268.95772594752185,18.800777453838677
144,33,347.8425791460935,59.54351824958854
144,43,435.56774051191525,81.08142100617829
144,9,446.2039534454092,100.95861814151118
145,0,265.0145886014394,10.184399922194125
145,33,347.97228164821877,64.45307413263882
145,43,434.23951307780885,81.83138674124034
146,0,264.99543378995435,10.369447903694478
146,33,346.69743282389373,68.15143342323444
146,43,434.26776890916,82.22748004561004
146,9,445.26604196374007,100.92605418618864
147,0,264.7946253781812,9.145755472504003
147,33,344.59759813586663,71.49659437175121
147,43,433.9749021003916,82.63207547169812
148,0,265.1066875858011,9.901941557168072
148,33,341.1637754648163,75.07179076594609
148,43,434.780809702158,82.08204030675941
149,0,265.0287216069082,9.983668105875728
149,33,340.499733001068,78.14204343182627
149,43,434.06042090970806,82.67379497623897
149,9,447.1777561923264,100.09729642221143
150,33,340.16118311731475,81.71119973413094
150,43,434.14623955431756,82.1483286908078
151,43,434.8642274630813,81.74674895305267
151,33,341.7282321899736,82.56770448548812
151,9,446.1757793764988,100.36618705035971
152,0,264.81407471763686,9.911164205039096
152,43,434.6112663943238,81.77789722640293
152,33,340.72463331324093,84.90164757886276
153,0,269.5593172915501,20.23475097929491
153,43,433.970231280055,82.75658346691093
153,33,340.112814393244,92.08738755278135
154,43,434.0707612800636,82.58815344861857
154,33,338.453227504657,99.24904835182636
155,0,270.0644811704145,20.84584123543755
155,9,446.1396084635159,100.5878979632193
155,33,335.3051305891303,103.76333361507903
156,0,264.8920245398773,9.165030674846626
156,43,434.1893090569561,82.67063492063492
156,9,447.09764051409934,100.13888356032994
156,33,336.95995404562615,107.45593303791236
157,0,264.9751990898749,10.188623435722413
157,43,434.83099476439793,81.7930890052356
157,33,337.28510600549987,110.76740885301162
158,0,264.8728611652588,10.150530647606672
158,43,434.93169398907105,81.93905002101724
158,9,447.20115718418515,100.04243008678881
158,33,338.2354136675417,112.46642391396392
159,43,434.7435755222777,81.85302273987799
159,9,446.9758918071345,100.2953743629949
159,33,338.5425401745656,117.28411779101069
160,0,264.59346000883784,10.156208572691117
160,43,434.91647573422205,81.76317433867945
160,9,447.01508235761065,100.17860686644175
160,33,337.1295887498978,122.67418853732319
161,0,264.87788385043757,10.07140015910899
161,43,434.2785453067859,81.77285656237302
161,9,446.2619763479655,100.37141711765885
161,33,335.7386381631037,121.95296912114014
162,0,264.7280202403542,9.984398060299387
162,43,434.26804326450343,81.88515240904621
162,9,452.1895241903239,87.84206317473011
162,33,334.4834069967788,126.20518390890703
163,0,265.0030260238047,9.958644341335486
163,43,435.05139307228916,81.8121234939759
163,9,446.52231121281466,100.2299771167048
163,33,332.260166619599,133.02873482067213
164,0,264.91319373856476,10.122179304736736
164,43,434.18811040339705,82.49108280254777
164,9,452.11062300319486,87.09964057507987
164,33,332.07422280689605,137.84421519074985
165,0,265.0030836205333,10.23943406493742
165,43,434.3064233064233,82.1053001053001
165,9,452.5104834517415,87.62536822041241
165,33,330.4448504781046,144.62756562519033
166,43,434.7791243158718,81.58365910867866
166,9,446.35104011887074,100.3020059435364
166,33,328.2755151264558,147.98842257597684
167,0,265.04080756013747,10.22594501718213
167,43,435.8101926886368,80.64325589771295
167,9,446.5796250710093,100.33970838856277
167,33,331.3223326706428,151.04738237243208
168,43,434.88474692202465,81.47759917920656
168,9,446.4324226524335,100.72950967975393
168,33,331.69461850350166,154.55283204324854
169,0,265.12058295068874,10.532241964463964
169,43,435.0117027501463,81.69904427540472
169,9,446.45800761675684,100.46221687712969
169,33,330.06716513292434,157.71242331288343
170,0,264.93942326301527,9.291852138571706
170,43,434.7294266594321,81.8374027853138
170,9,446.2692440455644,100.55730065585088
170,33,329.03206472879833,160.46215163320346
171,0,270.4794188861986,20.915254237288135
171,43,434.96462225161184,81.76574640436436
171,9,447.00204046930793,100.19486481890834
171,33,327.77682058350564,165.76200321617276
172,0,270.43632416787267,20.32103232030873
172,43,434.8728292329957,81.84931259044862
172,9,452.2874408828166,86.9311613242249
172,33,326.9001657981999,170.84332070108954
173,0,264.7489429175476,9.26092318534179
173,43,434.70902515206313,81.51389117211902
173,9,452.91593638429083,87.14735475494969
173,33,326.5316985645933,173.0797946570973
174,43,434.8293308890926,81.82199816681943
174,9,452.4263235838578,86.84820436875232
174,33,324.2675464907019,178.05890821835632
175,43,434.79796384061785,81.83429875373004
175,9,452.40513274336286,86.92088495575221
175,33,322.65763639289736,180.42658655651522
176,0,264.6451857467779,9.31008339651251
176,43,435.6256504952157,80.85177102568407
176,1774,445.5284628221769,100.92564435379195
176,33,321.54072503490715,187.54093189222735
177,43,434.97349397590364,81.2538726333907
177,9,452.34982014388487,86.84748201438849
177,1774,432.89332446218674,97.4342426258594
177,33,321.3410381184104,192.7386745452439
178,0,264.73447597639785,9.93298679404327
178,43,434.0728580771746,82.24957488554611
178,1774,446.412243316544,100.405527573292
178,33,322.30669171166943,201.60117398450342
179,0,264.7922370473055,9.252295962571477
179,43,434.1926637554585,81.84087336244542
179,1774,446.4448663186205,100.5750672361968
179,33,322.0553884173203,209.5274524551413
180,0,264.7859735973597,9.371947194719471
180,43,435.04388248419485,82.08516177017479
180,1774,446.14977828871736,100.62621120052553
180,33,324.349582898853,214.49723670490093
181,0,265.0379916317992,10.085857740585773
181,43,433.8558106169297,82.56205164992826
181,1774,446.19610231425094,100.38646250217505
181,33,323.55301420422774,220.92825187339224
182,0,265.0251446817003,10.262422670125723
182,43,434.4686468646865,82.52145214521452
182,1774,446.01865743412196,100.88459319099827
182,33,324.5972982415279,226.77757074647724
183,0,264.80732213625214,9.40215134931119
183,43,434.2952052011378,82.26859000406338
183,1774,446.0207792207792,101.05054945054945
183,33,323.95440947708505,230.2274141438315
184,0,265.1409814894533,9.96254842875592
184,43,434.8834051724138,81.89137931034483
184,1774,446.09063260340633,100.73114355231144
184,33,326.29863470686354,234.62630505961573
185,0,264.7411579184501,9.884658706915971
185,43,434.8433217426877,81.95622826753937
185,1774,446.1065635609204,100.67615993964542
185,33,327.2033353186421,238.41185229303156
186,0,264.9101425325346,9.862011980995662
186,43,434.75532319391635,81.90304182509506
186,1774,446.3148970528866,100.80500605571255
186,33,327.4361888576133,246.1717032237506
187,0,269.9364406779661,19.97548426150121
187,43,434.25946926740755,82.26786119301428
187,1774,445.99740708729473,100.34874675885912
187,33,328.2810239637713,250.49537706774012
188,43,434.22153846153844,82.20461538461538
188,1774,446.2103419859909,100.6907704985579
188,33,325.5653753026634,254.7221549636804
189,1774,446.93622857142856,100.07565714285714
189,33,323.72921584891213,257.70312001531295
190,43,434.73377513711154,81.98651736745887
190,1774,446.4456928838951,100.33575677461997
190,33,322.31698795932374,259.42965874352734
191,0,264.805989250064,9.822626055797286
191,43,434.40919755983106,82.46316283435007
191,1774,445.9565413195226,100.61765368160324
191,33,323.21676226896113,261.44397705544935
192,43,434.7168425883433,82.06287287746673
192,1774,446.3519808445799,100.69699608184588
192,33,326.19984245288737,266.17027207174453
193,43,434.74401095140314,81.86447638603696
193,1774,446.50076771221757,100.44461504715946
193,33,326.70887193391764,268.89406646068477
194,0,264.81123244929796,10.045761830473218
194,43,434.82043828264756,81.58698568872987
194,1774,452.3086897179254,86.75932666060055
194,33,328.65196046767005,270.6242490795168
195,0,264.7905548996458,9.914757969303423
195,43,434.0623521823264,82.90883680928833
195,1974,446.4599418845994,100.66417600664175
195,33,327.01106452364314,272.0927090612625
196,43,434.7088085416161,81.85561756855132
196,1974,446.9677101306384,99.98718264727631
196,33,326.4526260226973,277.7536949063077
197,0,265.0432098765432,10.006172839506172
197,43,433.9470300848547,82.67575212136796
197,1974,446.16518607442976,100.59903961584634
197,33,327.21387283236993,278.91723903434206
198,0,264.6776015057811,10.151922559827911
